fips,name,state,Number_of_returns,estimated_exams,audit_rate,audit_rate_trunk
29051,"Cole County, Missouri",Missouri,143950.0,1034.0,7.183049670024314,7.183049670024314
29053,"Cooper County, Missouri",Missouri,29970.0,225.0,7.5075075075075075,7.5075075075075075
29055,"Crawford County, Missouri",Missouri,40890.0,332.0,8.119344583027635,8.119344583027635
29057,"Dade County, Missouri",Missouri,12610.0,107.0,8.485329103885805,8.485329103885805
29059,"Dallas County, Missouri",Missouri,26180.0,219.0,8.365164247517189,8.365164247517189
29061,"Daviess County, Missouri",Missouri,14020.0,112.0,7.988587731811697,7.988587731811697
29063,"DeKalb County, Missouri",Missouri,16200.0,122.0,7.530864197530863,7.530864197530863
29065,"Dent County, Missouri",Missouri,23660.0,200.0,8.4530853761623,8.4530853761623
29067,"Douglas County, Missouri",Missouri,19840.0,174.0,8.77016129032258,8.77016129032258
29069,"Dunklin County, Missouri",Missouri,46890.0,411.0,8.765195137555981,8.765195137555981
29071,"Franklin County, Missouri",Missouri,195760.0,1393.0,7.115856150388232,7.115856150388232
29073,"Gasconade County, Missouri",Missouri,28080.0,208.0,7.407407407407407,7.407407407407407
29075,"Gentry County, Missouri",Missouri,11380.0,91.0,7.9964850615114225,7.9964850615114225
29077,"Greene County, Missouri",Missouri,513350.0,3874.0,7.546508230252265,7.546508230252265
29079,"Grundy County, Missouri",Missouri,17020.0,130.0,7.638072855464159,7.638072855464159
29081,"Harrison County, Missouri",Missouri,14950.0,127.0,8.494983277591974,8.494983277591974
29083,"Henry County, Missouri",Missouri,37830.0,290.0,7.665873645255088,7.665873645255088
29085,"Hickory County, Missouri",Missouri,14100.0,116.0,8.226950354609928,8.226950354609928
29087,"Holt County, Missouri",Missouri,8580.0,66.0,7.6923076923076925,7.6923076923076925
29089,"Howard County, Missouri",Missouri,17420.0,135.0,7.749712973593571,7.749712973593571
29091,"Howell County, Missouri",Missouri,63770.0,553.0,8.67178924259056,8.67178924259056
29093,"Iron County, Missouri",Missouri,15630.0,124.0,7.9334612923864345,7.9334612923864345
29095,"Jackson County, Missouri",Missouri,1294420.0,9701.0,7.494476290539392,7.494476290539392
29097,"Jasper County, Missouri",Missouri,202570.0,1592.0,7.859011699659376,7.859011699659376
29099,"Jefferson County, Missouri",Missouri,418690.0,2886.0,6.892927941914065,6.892927941914065
29101,"Johnson County, Missouri",Missouri,87960.0,625.0,7.105502501136881,7.105502501136881
29103,"Knox County, Missouri",Missouri,6820.0,60.0,8.797653958944284,8.797653958944284
29105,"Laclede County, Missouri",Missouri,59480.0,488.0,8.2044384667115,8.2044384667115
29107,"Lafayette County, Missouri",Missouri,59250.0,428.0,7.223628691983122,7.223628691983122
29109,"Lawrence County, Missouri",Missouri,63480.0,505.0,7.955261499684942,7.955261499684942
29111,"Lewis County, Missouri",Missouri,16940.0,130.0,7.674144037780402,7.674144037780402
29113,"Lincoln County, Missouri",Missouri,97730.0,694.0,7.101197175892767,7.101197175892767
29115,"Linn County, Missouri",Missouri,21990.0,176.0,8.003638017280583,8.003638017280583
29117,"Livingston County, Missouri",Missouri,25040.0,192.0,7.667731629392972,7.667731629392972
29119,"McDonald County, Missouri",Missouri,36020.0,312.0,8.661854525263742,8.661854525263742
29121,"Macon County, Missouri",Missouri,27670.0,215.0,7.770148174918685,7.770148174918685
29123,"Madison County, Missouri",Missouri,19890.0,165.0,8.295625942684767,8.295625942684767
29125,"Maries County, Missouri",Missouri,14820.0,115.0,7.759784075573549,7.759784075573549
29127,"Marion County, Missouri",Missouri,50940.0,390.0,7.656065959952885,7.656065959952885
29129,"Mercer County, Missouri",Missouri,6110.0,50.0,8.183306055646481,8.183306055646481
29131,"Miller County, Missouri",Missouri,41220.0,331.0,8.030082484230956,8.030082484230956
29133,"Mississippi County, Missouri",Missouri,20290.0,180.0,8.871365204534252,8.871365204534252
29135,"Moniteau County, Missouri",Missouri,26090.0,200.0,7.665772326561901,7.665772326561901
29137,"Monroe County, Missouri",Missouri,15380.0,119.0,7.7373211963589075,7.7373211963589075
29139,"Montgomery County, Missouri",Missouri,20780.0,168.0,8.084696823869105,8.084696823869105
29141,"Morgan County, Missouri",Missouri,33790.0,272.0,8.049718851731281,8.049718851731281
29143,"New Madrid County, Missouri",Missouri,28540.0,246.0,8.619481429572529,8.619481429572529
29145,"Newton County, Missouri",Missouri,97810.0,791.0,8.08710765770371,8.08710765770371
29147,"Nodaway County, Missouri",Missouri,34570.0,246.0,7.115996528782182,7.115996528782182
29149,"Oregon County, Missouri",Missouri,15430.0,140.0,9.073233959818538,9.073233959818538
29151,"Osage County, Missouri",Missouri,24120.0,168.0,6.965174129353233,6.965174129353233
29153,"Ozark County, Missouri",Missouri,13680.0,118.0,8.625730994152047,8.625730994152047
29155,"Pemiscot County, Missouri",Missouri,26840.0,254.0,9.463487332339788,9.463487332339788
29157,"Perry County, Missouri",Missouri,35470.0,249.0,7.020016915703411,7.020016915703411
29159,"Pettis County, Missouri",Missouri,73590.0,568.0,7.7184400054355216,7.7184400054355216
29161,"Phelps County, Missouri",Missouri,70840.0,543.0,7.665160926030492,7.665160926030492
29163,"Pike County, Missouri",Missouri,29240.0,229.0,7.831737346101232,7.831737346101232
29165,"Platte County, Missouri",Missouri,185460.0,1291.0,6.961069772457672,6.961069772457672
29167,"Polk County, Missouri",Missouri,47280.0,383.0,8.10067681895093,8.10067681895093
29169,"Pulaski County, Missouri",Missouri,74560.0,581.0,7.792381974248927,7.792381974248927
29171,"Putnam County, Missouri",Missouri,8270.0,69.0,8.343409915356713,8.343409915356713
29173,"Ralls County, Missouri",Missouri,18590.0,136.0,7.315761161915008,7.315761161915008
29175,"Randolph County, Missouri",Missouri,41020.0,326.0,7.947342759629449,7.947342759629449
29177,"Ray County, Missouri",Missouri,41240.0,294.0,7.129000969932106,7.129000969932106
29179,"Reynolds County, Missouri",Missouri,9700.0,85.0,8.762886597938143,8.762886597938143
29181,"Ripley County, Missouri",Missouri,20670.0,189.0,9.143686502177069,9.143686502177069
29183,"St. Charles County, Missouri",Missouri,746260.0,4957.0,6.6424570525018085,6.6424570525018085
29185,"St. Clair County, Missouri",Missouri,14590.0,120.0,8.224811514736121,8.224811514736121
29186,"Ste. Genevieve County, Missouri",Missouri,33160.0,229.0,6.905910735826298,6.905910735826298
29187,"St. Francois County, Missouri",Missouri,102180.0,800.0,7.829320806420043,7.829320806420043
29189,"St. Louis County, Missouri",Missouri,2018330.0,15359.0,7.6097565809357235,7.6097565809357235
29195,"Saline County, Missouri",Missouri,39460.0,307.0,7.780030410542323,7.780030410542323
29197,"Schuyler County, Missouri",Missouri,6880.0,55.0,7.9941860465116275,7.9941860465116275
29199,"Scotland County, Missouri",Missouri,8380.0,67.0,7.995226730310263,7.995226730310263
29201,"Scott County, Missouri",Missouri,69640.0,558.0,8.012636415852956,8.012636415852956
29203,"Shannon County, Missouri",Missouri,12360.0,114.0,9.223300970873787,9.223300970873787
29205,"Shelby County, Missouri",Missouri,11640.0,92.0,7.903780068728522,7.903780068728522
29207,"Stoddard County, Missouri",Missouri,49710.0,398.0,8.006437336552002,8.006437336552002
29209,"Stone County, Missouri",Missouri,55090.0,435.0,7.896169903793791,7.896169903793791
29211,"Sullivan County, Missouri",Missouri,11140.0,92.0,8.258527827648113,8.258527827648113
29213,"Taney County, Missouri",Missouri,95880.0,792.0,8.260325406758449,8.260325406758449
29215,"Texas County, Missouri",Missouri,37010.0,324.0,8.754390705214808,8.754390705214808
29217,"Vernon County, Missouri",Missouri,33900.0,272.0,8.023598820058996,8.023598820058996
29219,"Warren County, Missouri",Missouri,60660.0,431.0,7.105176393010222,7.105176393010222
29221,"Washington County, Missouri",Missouri,35160.0,304.0,8.646188850967008,8.646188850967008
29223,"Wayne County, Missouri",Missouri,18480.0,159.0,8.603896103896103,8.603896103896103
29225,"Webster County, Missouri",Missouri,58880.0,467.0,7.931385869565218,7.931385869565218
29227,"Worth County, Missouri",Missouri,3700.0,31.0,8.378378378378379,8.378378378378379
29229,"Wright County, Missouri",Missouri,27620.0,245.0,8.870383779869657,8.870383779869657
29510,"St. Louis city, Missouri",Missouri,585200.0,4863.0,8.309979494190019,8.309979494190019
30001,"Beaverhead County, Montana",Montana,17640.0,136.0,7.709750566893423,7.709750566893423
30003,"Big Horn County, Montana",Montana,18840.0,180.0,9.554140127388534,9.554140127388534
30005,"Blaine County, Montana",Montana,10730.0,99.0,9.226467847157503,9.226467847157503
30007,"Broadwater County, Montana",Montana,10050.0,78.0,7.7611940298507465,7.7611940298507465
30009,"Carbon County, Montana",Montana,19970.0,147.0,7.361041562343515,7.361041562343515
30011,"Carter County, Montana",Montana,2240.0,8.0,3.571428571428571,6.0
30013,"Cascade County, Montana",Montana,159930.0,1151.0,7.196898643156381,7.196898643156381
30015,"Chouteau County, Montana",Montana,9230.0,74.0,8.017334777898157,8.017334777898157
30017,"Custer County, Montana",Montana,22780.0,165.0,7.243195785776996,7.243195785776996
30019,"Daniels County, Montana",Montana,3600.0,28.0,7.777777777777778,7.777777777777778
30021,"Dawson County, Montana",Montana,17960.0,125.0,6.9599109131403125,6.9599109131403125
30023,"Deer Lodge County, Montana",Montana,16780.0,121.0,7.210965435041716,7.210965435041716
30025,"Fallon County, Montana",Montana,6060.0,47.0,7.755775577557754,7.755775577557754
30027,"Fergus County, Montana",Montana,22740.0,167.0,7.343887423043095,7.343887423043095
30029,"Flathead County, Montana",Montana,186840.0,1439.0,7.7017769214301,7.7017769214301
30031,"Gallatin County, Montana",Montana,200610.0,1429.0,7.123274014256518,7.123274014256518
30033,"Garfield County, Montana",Montana,2220.0,14.0,6.306306306306306,6.306306306306306
30035,"Glacier County, Montana",Montana,21210.0,199.0,9.382366808109383,9.382366808109383
30037,"Golden Valley County, Montana",Montana,1860.0,9.0,4.838709677419356,6.0
30039,"Granite County, Montana",Montana,5480.0,48.0,8.75912408759124,8.75912408759124
30041,"Hill County, Montana",Montana,31030.0,233.0,7.508862391234291,7.508862391234291
30043,"Jefferson County, Montana",Montana,21490.0,153.0,7.119590507212656,7.119590507212656
30045,"Judith Basin County, Montana",Montana,3900.0,34.0,8.717948717948719,8.717948717948719
30047,"Lake County, Montana",Montana,49230.0,414.0,8.409506398537477,8.409506398537477
30049,"Lewis and Clark County, Montana",Montana,132260.0,910.0,6.880387116286102,6.880387116286102
30051,"Liberty County, Montana",Montana,3940.0,27.0,6.852791878172589,6.852791878172589
30053,"Lincoln County, Montana",Montana,31980.0,249.0,7.786116322701687,7.786116322701687
30055,"McCone County, Montana",Montana,3540.0,32.0,9.039548022598868,9.039548022598868
30057,"Madison County, Montana",Montana,14900.0,120.0,8.053691275167786,8.053691275167786
30059,"Meagher County, Montana",Montana,3460.0,28.0,8.092485549132947,8.092485549132947
30061,"Mineral County, Montana",Montana,7580.0,64.0,8.443271767810026,8.443271767810026
30063,"Missoula County, Montana",Montana,221860.0,1625.0,7.324438835301541,7.324438835301541
30065,"Musselshell County, Montana",Montana,7930.0,61.0,7.6923076923076925,7.6923076923076925
30067,"Park County, Montana",Montana,33750.0,258.0,7.644444444444443,7.644444444444443
30069,"Petroleum County, Montana",Montana,780.0,4.0,5.128205128205129,6.0
30071,"Phillips County, Montana",Montana,8040.0,64.0,7.960199004975125,7.960199004975125
30073,"Pondera County, Montana",Montana,12050.0,85.0,7.053941908713693,7.053941908713693
30075,"Powder River County, Montana",Montana,3290.0,23.0,6.990881458966565,6.990881458966565
30077,"Powell County, Montana",Montana,10900.0,80.0,7.339449541284404,7.339449541284404
30079,"Prairie County, Montana",Montana,2230.0,9.0,4.035874439461884,6.0
30081,"Ravalli County, Montana",Montana,76770.0,598.0,7.789501107203335,7.789501107203335
30083,"Richland County, Montana",Montana,24440.0,173.0,7.078559738134207,7.078559738134207
30085,"Roosevelt County, Montana",Montana,17320.0,151.0,8.71824480369515,8.71824480369515
30087,"Rosebud County, Montana",Montana,16160.0,127.0,7.858910891089108,7.858910891089108
30089,"Sanders County, Montana",Montana,19290.0,159.0,8.242612752721618,8.242612752721618
30091,"Sheridan County, Montana",Montana,8110.0,59.0,7.274969173859433,7.274969173859433
30093,"Silver Bow County, Montana",Montana,65760.0,476.0,7.238442822384428,7.238442822384428
30095,"Stillwater County, Montana",Montana,17370.0,123.0,7.081174438687392,7.081174438687392
30097,"Sweet Grass County, Montana",Montana,6920.0,51.0,7.369942196531793,7.369942196531793
30099,"Teton County, Montana",Montana,12050.0,84.0,6.970954356846473,6.970954356846473
30101,"Toole County, Montana",Montana,9400.0,61.0,6.489361702127661,6.489361702127661
30103,"Treasure County, Montana",Montana,1530.0,4.0,2.6143790849673203,6.0
30105,"Valley County, Montana",Montana,14990.0,114.0,7.605070046697799,7.605070046697799
30107,"Wheatland County, Montana",Montana,3730.0,29.0,7.774798927613942,7.774798927613942
30109,"Wibaux County, Montana",Montana,1990.0,4.0,2.0100502512562817,6.0
30111,"Yellowstone County, Montana",Montana,306400.0,2178.0,7.108355091383812,7.108355091383812
31001,"Adams County, Nebraska",Nebraska,57960.0,415.0,7.160110420979986,7.160110420979986
31003,"Antelope County, Nebraska",Nebraska,11890.0,94.0,7.905803195962994,7.905803195962994
31005,"Arthur County, Nebraska",Nebraska,800.0,6.0,7.5,7.5
31007,"Banner County, Nebraska",Nebraska,1210.0,2.0,1.6528925619834711,6.0
31009,"Blaine County, Nebraska",Nebraska,930.0,5.0,5.376344086021506,6.0
31011,"Boone County, Nebraska",Nebraska,10630.0,76.0,7.149576669802445,7.149576669802445
31013,"Box Butte County, Nebraska",Nebraska,21220.0,151.0,7.115928369462772,7.115928369462772
31015,"Boyd County, Nebraska",Nebraska,3600.0,30.0,8.333333333333334,8.333333333333334
31017,"Brown County, Nebraska",Nebraska,5770.0,48.0,8.318890814558058,8.318890814558058
31019,"Buffalo County, Nebraska",Nebraska,87190.0,616.0,7.065030393393737,7.065030393393737
31021,"Burt County, Nebraska",Nebraska,12490.0,93.0,7.445956765412331,7.445956765412331
31023,"Butler County, Nebraska",Nebraska,15660.0,109.0,6.960408684546616,6.960408684546616
31025,"Cass County, Nebraska",Nebraska,49000.0,336.0,6.857142857142858,6.857142857142858
31027,"Cedar County, Nebraska",Nebraska,16000.0,116.0,7.25,7.25
31029,"Chase County, Nebraska",Nebraska,7350.0,54.0,7.3469387755102025,7.3469387755102025
31031,"Cherry County, Nebraska",Nebraska,11360.0,91.0,8.01056338028169,8.01056338028169
31033,"Cheyenne County, Nebraska",Nebraska,19800.0,144.0,7.272727272727272,7.272727272727272
31035,"Clay County, Nebraska",Nebraska,11710.0,86.0,7.344150298889838,7.344150298889838
31037,"Colfax County, Nebraska",Nebraska,20370.0,149.0,7.314678448699068,7.314678448699068
31039,"Cuming County, Nebraska",Nebraska,17600.0,120.0,6.8181818181818175,6.8181818181818175
31041,"Custer County, Nebraska",Nebraska,20930.0,161.0,7.6923076923076925,7.6923076923076925
31043,"Dakota County, Nebraska",Nebraska,39120.0,306.0,7.822085889570554,7.822085889570554
31045,"Dawes County, Nebraska",Nebraska,14570.0,112.0,7.687028140013727,7.687028140013727
31047,"Dawson County, Nebraska",Nebraska,45350.0,359.0,7.916207276736494,7.916207276736494
31049,"Deuel County, Nebraska",Nebraska,3580.0,27.0,7.5418994413407825,7.5418994413407825
31051,"Dixon County, Nebraska",Nebraska,10910.0,76.0,6.966086159486709,6.966086159486709
31053,"Dodge County, Nebraska",Nebraska,69860.0,491.0,7.028342399083883,7.028342399083883
31055,"Douglas County, Nebraska",Nebraska,1041480.0,7558.0,7.256980450896799,7.256980450896799
31057,"Dundy County, Nebraska",Nebraska,3500.0,30.0,8.571428571428571,8.571428571428571
31059,"Fillmore County, Nebraska",Nebraska,11370.0,83.0,7.299912049252418,7.299912049252418
31061,"Franklin County, Nebraska",Nebraska,5870.0,46.0,7.836456558773423,7.836456558773423
31063,"Frontier County, Nebraska",Nebraska,4570.0,40.0,8.752735229759299,8.752735229759299
31065,"Furnas County, Nebraska",Nebraska,9080.0,69.0,7.599118942731277,7.599118942731277
31067,"Gage County, Nebraska",Nebraska,41010.0,294.0,7.1689831748354065,7.1689831748354065
31069,"Garden County, Nebraska",Nebraska,3660.0,32.0,8.743169398907106,8.743169398907106
31071,"Garfield County, Nebraska",Nebraska,3310.0,26.0,7.85498489425982,7.85498489425982
31073,"Gosper County, Nebraska",Nebraska,3970.0,33.0,8.312342569269521,8.312342569269521
31075,"Grant County, Nebraska",Nebraska,1330.0,2.0,1.5037593984962407,6.0
31077,"Greeley County, Nebraska",Nebraska,4400.0,42.0,9.545454545454547,9.545454545454547
31079,"Hall County, Nebraska",Nebraska,116220.0,874.0,7.520220271898125,7.520220271898125
31081,"Hamilton County, Nebraska",Nebraska,18120.0,128.0,7.064017660044151,7.064017660044151
31083,"Harlan County, Nebraska",Nebraska,6250.0,50.0,8.0,8.0
31085,"Hayes County, Nebraska",Nebraska,1730.0,10.0,5.780346820809248,6.0
31087,"Hitchcock County, Nebraska",Nebraska,5260.0,46.0,8.745247148288975,8.745247148288975
31089,"Holt County, Nebraska",Nebraska,20300.0,161.0,7.931034482758621,7.931034482758621
31091,"Hooker County, Nebraska",Nebraska,1460.0,4.0,2.7397260273972597,6.0
31093,"Howard County, Nebraska",Nebraska,11930.0,92.0,7.7116512992456,7.7116512992456
31095,"Jefferson County, Nebraska",Nebraska,13780.0,104.0,7.547169811320754,7.547169811320754
31097,"Johnson County, Nebraska",Nebraska,8150.0,61.0,7.484662576687117,7.484662576687117
31099,"Kearney County, Nebraska",Nebraska,12340.0,91.0,7.374392220421394,7.374392220421394
31101,"Keith County, Nebraska",Nebraska,15910.0,126.0,7.919547454431176,7.919547454431176
31103,"Keya Paha County, Nebraska",Nebraska,1600.0,7.0,4.375,6.0
31105,"Kimball County, Nebraska",Nebraska,6700.0,52.0,7.7611940298507465,7.7611940298507465
31107,"Knox County, Nebraska",Nebraska,15470.0,121.0,7.821590174531352,7.821590174531352
31109,"Lancaster County, Nebraska",Nebraska,557000.0,3831.0,6.877917414721724,6.877917414721724
31111,"Lincoln County, Nebraska",Nebraska,66600.0,483.0,7.252252252252253,7.252252252252253
31113,"Logan County, Nebraska",Nebraska,1380.0,3.0,2.1739130434782608,6.0
31115,"Loup County, Nebraska",Nebraska,1120.0,6.0,5.357142857142857,6.0
31117,"McPherson County, Nebraska",Nebraska,820.0,3.0,3.6585365853658534,6.0
31119,"Madison County, Nebraska",Nebraska,66940.0,482.0,7.200478040035852,7.200478040035852
31121,"Merrick County, Nebraska",Nebraska,14400.0,108.0,7.5,7.5
31123,"Morrill County, Nebraska",Nebraska,8730.0,71.0,8.132875143184423,8.132875143184423
31125,"Nance County, Nebraska",Nebraska,6450.0,52.0,8.062015503875969,8.062015503875969
31127,"Nemaha County, Nebraska",Nebraska,12070.0,91.0,7.539353769676884,7.539353769676884
31129,"Nuckolls County, Nebraska",Nebraska,8190.0,67.0,8.180708180708184,8.180708180708184
31131,"Otoe County, Nebraska",Nebraska,30110.0,208.0,6.908003985386915,6.908003985386915
31133,"Pawnee County, Nebraska",Nebraska,5040.0,40.0,7.936507936507937,7.936507936507937
31135,"Perkins County, Nebraska",Nebraska,5420.0,47.0,8.671586715867159,8.671586715867159
31137,"Phelps County, Nebraska",Nebraska,17750.0,130.0,7.323943661971831,7.323943661971831
31139,"Pierce County, Nebraska",Nebraska,13540.0,99.0,7.311669128508124,7.311669128508124
31141,"Platte County, Nebraska",Nebraska,65820.0,447.0,6.7912488605287145,6.7912488605287145
31143,"Polk County, Nebraska",Nebraska,10400.0,75.0,7.211538461538463,7.211538461538463
31145,"Red Willow County, Nebraska",Nebraska,20330.0,150.0,7.378258730939499,7.378258730939499
31147,"Richardson County, Nebraska",Nebraska,15310.0,116.0,7.576747224036577,7.576747224036577
31149,"Rock County, Nebraska",Nebraska,2670.0,13.0,4.868913857677903,6.0
31151,"Saline County, Nebraska",Nebraska,25570.0,178.0,6.961282753226437,6.961282753226437
31153,"Sarpy County, Nebraska",Nebraska,327740.0,2172.0,6.627204491365108,6.627204491365108
31155,"Saunders County, Nebraska",Nebraska,39680.0,269.0,6.779233870967742,6.779233870967742
31157,"Scotts Bluff County, Nebraska",Nebraska,66130.0,504.0,7.621351882655376,7.621351882655376
31159,"Seward County, Nebraska",Nebraska,30160.0,198.0,6.56498673740053,6.56498673740053
31161,"Sheridan County, Nebraska",Nebraska,9460.0,75.0,7.928118393234673,7.928118393234673
31163,"Sherman County, Nebraska",Nebraska,5710.0,46.0,8.056042031523642,8.056042031523642
31165,"Sioux County, Nebraska",Nebraska,2220.0,11.0,4.954954954954955,6.0
31167,"Stanton County, Nebraska",Nebraska,11040.0,79.0,7.155797101449275,7.155797101449275
31169,"Thayer County, Nebraska",Nebraska,9850.0,70.0,7.1065989847715745,7.1065989847715745
31171,"Thomas County, Nebraska",Nebraska,1320.0,4.0,3.0303030303030303,6.0
31173,"Thurston County, Nebraska",Nebraska,10650.0,99.0,9.295774647887324,9.295774647887324
31175,"Valley County, Nebraska",Nebraska,7770.0,65.0,8.365508365508365,8.365508365508365
31177,"Washington County, Nebraska",Nebraska,38370.0,261.0,6.802189210320562,6.802189210320562
31179,"Wayne County, Nebraska",Nebraska,14890.0,102.0,6.8502350570852935,6.8502350570852935
31181,"Webster County, Nebraska",Nebraska,6490.0,50.0,7.704160246533128,7.704160246533128
31183,"Wheeler County, Nebraska",Nebraska,1530.0,7.0,4.575163398692812,6.0
31185,"York County, Nebraska",Nebraska,26610.0,194.0,7.2904922961292735,7.2904922961292735
32001,"Churchill County, Nevada",Nevada,43500.0,320.0,7.35632183908046,7.35632183908046
32003,"Clark County, Nevada",Nevada,3810900.0,29471.0,7.733343829541577,7.733343829541577
32005,"Douglas County, Nevada",Nevada,100890.0,765.0,7.582515611061551,7.582515611061551
32007,"Elko County, Nevada",Nevada,94480.0,646.0,6.837425910245553,6.837425910245553
32009,"Esmeralda County, Nevada",Nevada,1650.0,4.0,2.4242424242424243,6.0
32011,"Eureka County, Nevada",Nevada,3210.0,21.0,6.542056074766355,6.542056074766355
32013,"Humboldt County, Nevada",Nevada,32140.0,237.0,7.373988799004357,7.373988799004357
32015,"Lander County, Nevada",Nevada,10790.0,75.0,6.950880444856348,6.950880444856348
32017,"Lincoln County, Nevada",Nevada,7170.0,54.0,7.531380753138075,7.531380753138075
32019,"Lyon County, Nevada",Nevada,97000.0,703.0,7.247422680412371,7.247422680412371
32021,"Mineral County, Nevada",Nevada,7680.0,59.0,7.682291666666666,7.682291666666666
32023,"Nye County, Nevada",Nevada,71890.0,537.0,7.469745444428988,7.469745444428988
32027,"Pershing County, Nevada",Nevada,8320.0,59.0,7.091346153846153,7.091346153846153
32029,"Storey County, Nevada",Nevada,7400.0,48.0,6.486486486486486,6.486486486486486
32031,"Washoe County, Nevada",Nevada,849360.0,6362.0,7.490345672035415,7.490345672035415
32033,"White Pine County, Nevada",Nevada,16500.0,118.0,7.151515151515151,7.151515151515151
32510,"Carson City, Nevada",Nevada,106350.0,787.0,7.400094029149036,7.400094029149036
33001,"Belknap County, New Hampshire",New Hampshire,130730.0,930.0,7.113898875545017,7.113898875545017
33003,"Carroll County, New Hampshire",New Hampshire,102500.0,749.0,7.307317073170731,7.307317073170731
33005,"Cheshire County, New Hampshire",New Hampshire,149040.0,1023.0,6.863929146537843,6.863929146537843
33007,"Coos County, New Hampshire",New Hampshire,60530.0,444.0,7.335205683132331,7.335205683132331
33009,"Grafton County, New Hampshire",New Hampshire,176180.0,1265.0,7.1801566579634475,7.1801566579634475
33011,"Hillsborough County, New Hampshire",New Hampshire,838100.0,5788.0,6.9060971244481575,6.9060971244481575
33013,"Merrimack County, New Hampshire",New Hampshire,296870.0,2022.0,6.811062081045575,6.811062081045575
33015,"Rockingham County, New Hampshire",New Hampshire,657650.0,4464.0,6.787805063483616,6.787805063483616
33017,"Strafford County, New Hampshire",New Hampshire,243010.0,1639.0,6.744578412411013,6.744578412411013
33019,"Sullivan County, New Hampshire",New Hampshire,85020.0,593.0,6.974829451893672,6.974829451893672
34001,"Atlantic County, New Jersey",New Jersey,545470.0,4116.0,7.5457862027242575,7.5457862027242575
34003,"Bergen County, New Jersey",New Jersey,1838620.0,14115.0,7.676953367199313,7.676953367199313
34005,"Burlington County, New Jersey",New Jersey,894630.0,6210.0,6.9414171221622345,6.9414171221622345
34007,"Camden County, New Jersey",New Jersey,979120.0,7252.0,7.4066508701691305,7.4066508701691305
34009,"Cape May County, New Jersey",New Jersey,200000.0,1433.0,7.165,7.165
34011,"Cumberland County, New Jersey",New Jersey,271410.0,2035.0,7.497881433992852,7.497881433992852
34013,"Essex County, New Jersey",New Jersey,1465480.0,12348.0,8.425908234844558,8.425908234844558
34015,"Gloucester County, New Jersey",New Jersey,553910.0,3760.0,6.7881063710711125,6.7881063710711125
34017,"Hudson County, New Jersey",New Jersey,1295100.0,10210.0,7.883561114971818,7.883561114971818
34019,"Hunterdon County, New Jersey",New Jersey,257090.0,1974.0,7.678244972577696,7.678244972577696
34021,"Mercer County, New Jersey",New Jersey,695490.0,5322.0,7.652158909545787,7.652158909545787
34023,"Middlesex County, New Jersey",New Jersey,1603200.0,11440.0,7.135728542914173,7.135728542914173
34025,"Monmouth County, New Jersey",New Jersey,1274280.0,9517.0,7.468531249019054,7.468531249019054
34027,"Morris County, New Jersey",New Jersey,1007460.0,7675.0,7.618168463264049,7.618168463264049
34029,"Ocean County, New Jersey",New Jersey,1118300.0,7606.0,6.8013949745148885,6.8013949745148885
34031,"Passaic County, New Jersey",New Jersey,985230.0,7716.0,7.831673822356201,7.831673822356201
34033,"Salem County, New Jersey",New Jersey,123090.0,866.0,7.035502477861727,7.035502477861727
34035,"Somerset County, New Jersey",New Jersey,668270.0,5218.0,7.808221227946787,7.808221227946787
34037,"Sussex County, New Jersey",New Jersey,290170.0,1966.0,6.77533859461695,6.77533859461695
34039,"Union County, New Jersey",New Jersey,1082030.0,8343.0,7.710507102390876,7.710507102390876
34041,"Warren County, New Jersey",New Jersey,212960.0,1435.0,6.738354620586025,6.738354620586025
35001,"Bernalillo County, New Mexico",New Mexico,1222970.0,9457.0,7.732814378112299,7.732814378112299
35003,"Catron County, New Mexico",New Mexico,5510.0,48.0,8.711433756805809,8.711433756805809
35005,"Chaves County, New Mexico",New Mexico,102810.0,882.0,8.578932010504815,8.578932010504815
35006,"Cibola County, New Mexico",New Mexico,37040.0,326.0,8.801295896328293,8.801295896328293
35007,"Colfax County, New Mexico",New Mexico,22130.0,180.0,8.133755083596927,8.133755083596927
35009,"Curry County, New Mexico",New Mexico,84520.0,683.0,8.080927591102698,8.080927591102698
35011,"De Baca County, New Mexico",New Mexico,3370.0,28.0,8.30860534124629,8.30860534124629
35013,"Doña Ana County, New Mexico",New Mexico,359550.0,3113.0,8.658044778194965,8.658044778194965
35015,"Eddy County, New Mexico",New Mexico,97590.0,749.0,7.6749666974075215,7.6749666974075215
35017,"Grant County, New Mexico",New Mexico,50340.0,403.0,8.005562177195074,8.005562177195074
35019,"Guadalupe County, New Mexico",New Mexico,7340.0,66.0,8.991825613079019,8.991825613079019
35021,"Harding County, New Mexico",New Mexico,1290.0,7.0,5.426356589147288,6.0
35023,"Hidalgo County, New Mexico",New Mexico,7390.0,65.0,8.795669824086604,8.795669824086604
35025,"Lea County, New Mexico",New Mexico,113540.0,879.0,7.741765016734191,7.741765016734191
35027,"Lincoln County, New Mexico",New Mexico,36300.0,311.0,8.567493112947659,8.567493112947659
35028,"Los Alamos County, New Mexico",New Mexico,35760.0,258.0,7.214765100671141,7.214765100671141
35029,"Luna County, New Mexico",New Mexico,42270.0,407.0,9.628578187840077,9.628578187840077
35031,"McKinley County, New Mexico",New Mexico,127400.0,1300.0,10.20408163265306,10.20408163265306
